N�MERO_PEDIDO;QUANTIDADE_ENCOMENDADA; PRE�O_CADA ;N�MERO_LINHA_ORDEM; VENDA ;DATA_PEDIDO;STATUS;LINHA_PRODUTO;NOME_CLIENTE;ENDERE�O;CIDADE;PAIS;CONTATO_SOBRENOME;CONTATO_NOME;TAMANHO_NEG�CIO
10331;44; $74,04 ;7; $3.257,76 ;17/11/2019;Shipped;Vintage Cars;Motor Mint Distributors Inc.;11328 Douglas Av.;Philadelphia;USA;Hernandez;Rosa;Medium
10344;45; $170,00 ;1; $7.650,00 ;25/11/2019;Shipped;Vintage Cars;Marseille Mini Autos;12, rue des Bouchers;Marseille;France;Lebihan;Laurence;Large
10367;37; $127,13 ;3; $4.703,81 ;12/01/2020;Resolved;Vintage Cars;Toys4GrownUps.com;78934 Hillside Dr.;Pasadena;USA;Young;Julie;Medium
10379;39; $138,45 ;2; $5.399,55 ;10/02/2020;Shipped;Vintage Cars;Euro Shopping Channel;C/ Moralzarzal, 86;Madrid;Spain;Freyre;Diego;Medium
10407;76; $185,30 ;2; $14.082,80 ;22/04/2020;On Hold;Vintage Cars;The Sharp Gifts Warehouse;3086 Ingle Ln.;San Jose;USA;Frick;Sue;Large
10420;37; $142,80 ;5; $5.283,60 ;29/05/2020;In Process;Vintage Cars;Souveniers And Things Co.;Monitor Money Building, 815 Pacific Hwy;Chatswood;Australia;Huxley;Adrian;Medium
10108;38; $82,39 ;2; $3.130,82 ;03/03/2018;Shipped;Classic Cars;Cruz & Sons Co.;15 McCallum Street - NatWest Center #13-03;Makati City;Philippines;Cruz;Arnold;Medium
10122;43; $72,38 ;6; $3.112,34 ;08/05/2018;Shipped;Classic Cars;Marseille Mini Autos;12, rue des Bouchers;Marseille;France;Lebihan;Laurence;Medium
10135;48; $79,31 ;3; $3.806,88 ;02/07/2018;Shipped;Classic Cars;Mini Gifts Distributors Ltd.;5677 Strong St.;San Rafael;USA;Nelson;Valarie;Medium
10147;26; $82,39 ;3; $2.142,14 ;05/09/2018;Shipped;Classic Cars;Collectables For Less Inc.;7825 Douglas Av.;Brickhaven;USA;Nelson;Allen;Small
10170;20; $63,14 ;2; $1.262,80 ;04/11/2018;Shipped;Classic Cars;Mini Auto Werke;Kirchgasse 6;Graz;Austria;Mendel;Roland;Small
10181;22; $73,92 ;10; $1.626,24 ;12/11/2018;Shipped;Classic Cars;Herkku Gifts;Drammen 121, PR 744 Sentrum;Bergen;Norway;Oeztan;Veysel;Small
10192;45; $90,86 ;15; $4.088,70 ;20/11/2018;Shipped;Classic Cars;Online Diecast Creations Co.;2304 Long Airport Avenue;Nashua;USA;Young;Valarie;Medium
10203;45; $85,47 ;4; $3.846,15 ;02/12/2018;Shipped;Classic Cars;Euro Shopping Channel;C/ Moralzarzal, 86;Madrid;Spain;Freyre;Diego;Medium
10212;20; $66,99 ;14; $1.339,80 ;16/01/2019;Shipped;Classic Cars;Euro Shopping Channel;C/ Moralzarzal, 86;Madrid;Spain;Freyre;Diego;Small
10225;47; $64,68 ;5; $3.039,96 ;22/02/2019;Shipped;Classic Cars;Vida Sport, Ltd;Grenzacherweg 237;Gensve;Switzerland;Holz;Michael;Medium
10239;46; $73,92 ;4; $3.400,32 ;12/04/2019;Shipped;Classic Cars;Oulu Toy Supplies, Inc.;Torikatu 38;Oulu;Finland;Koskitalo;Pirkko;Medium
10253;23; $83,93 ;9; $1.930,39 ;01/06/2019;Cancelled;Classic Cars;UK Collectables, Ltd.;Berkeley Gardens 12  Brewery;Liverpool;UK;Devon;Elizabeth;Small
10266;33; $74,69 ;10; $2.464,77 ;06/07/2019;Shipped;Classic Cars;L'ordine Souveniers;Strada Provinciale 124;Reggio Emilia;Italy;Moroni;Maurizio;Small
10278;29; $90,86 ;10; $2.634,94 ;06/08/2019;Shipped;Classic Cars;Signal Gift Stores;8489 Strong St.;Las Vegas;USA;King;Sue;Small
10287;44; $82,39 ;8; $3.625,16 ;30/08/2019;Shipped;Classic Cars;Vida Sport, Ltd;Grenzacherweg 237;Gensve;Switzerland;Holz;Michael;Medium
10300;41; $92,40 ;1; $3.788,40 ;04/10/2018;Shipped;Classic Cars;Blauer See Auto, Co.;Lyonerstr. 34;Frankfurt;Germany;Keitel;Roland;Medium
10310;20; $91,63 ;6; $1.832,60 ;16/10/2019;Shipped;Classic Cars;Toms Spezialitten, Ltd;Mehrheimerstr. 369;Koln;Germany;Pfalzheim;Henriette;Small
10321;37; $78,54 ;14; $2.905,98 ;04/11/2019;Shipped;Classic Cars;FunGiftIdeas.com;1785 First Street;New Bedford;USA;Benitez;Violeta;Small
10329;29; $101,89 ;9; $2.954,81 ;15/11/2019;Shipped;Classic Cars;Land of Toys Inc.;897 Long Airport Avenue;NYC;USA;Yu;Kwai;Small
10342;55; $65,45 ;1; $3.599,75 ;24/11/2019;Shipped;Classic Cars;Australian Collectors, Co.;636 St Kilda Road;Melbourne;Australia;Ferguson;Peter;Medium
10363;22; $167,57 ;7; $3.686,54 ;06/01/2020;Shipped;Classic Cars;Suominen Souveniers;Software Engineering Center, SEC Oy;Espoo;Finland;Suominen;Kalle;Medium
10377;31; $67,76 ;4; $2.100,56 ;09/02/2020;Shipped;Classic Cars;Toys of Finland, Co.;Keskuskatu 45;Helsinki;Finland;Karttunen;Matti;Small
10389;49; $79,22 ;3; $3.881,78 ;03/03/2020;Shipped;Classic Cars;Scandinavian Gift Ideas;?kergatan 24;Boras;Sweden;Larsson;Maria;Medium
10405;61; $73,92 ;4; $4.509,12 ;14/04/2020;Shipped;Classic Cars;Mini Caravy;24, place Kluber;Strasbourg;France;Citeaux;Frederique;Medium
10419;39; $83,93 ;9; $3.273,27 ;17/05/2020;Shipped;Classic Cars;Salzburg Collectables;Geislweg 14;Salzburg;Austria;Pipps;Georg;Medium
10109;38; $116,65 ;3; $4.432,70 ;10/03/2018;Shipped;Classic Cars;Motor Mint Distributors Inc.;11328 Douglas Av.;Philadelphia;USA;Hernandez;Rosa;Medium
10122;31; $132,29 ;1; $4.100,99 ;08/05/2018;Shipped;Classic Cars;Marseille Mini Autos;12, rue des Bouchers;Marseille;France;Lebihan;Laurence;Medium
10136;36; $146,52 ;1; $5.274,72 ;04/07/2018;Shipped;Classic Cars;Alpha Cognac;1 rue Alsace-Lorraine;Toulouse;France;Roulet;Annette;Medium
10148;25; $169,28 ;12; $4.232,00 ;11/09/2018;Shipped;Classic Cars;Anna's Decorations, Ltd;201 Miller Street;North Sydney;Australia;O'Hara;Anna;Medium
10161;48; $128,03 ;11; $6.145,44 ;17/10/2018;Shipped;Classic Cars;Heintze Collectables;Smagsloget 45;Aaarhus;Denmark;Ibsen;Palle;Medium
10171;35; $133,72 ;1; $4.680,20 ;05/11/2018;Shipped;Classic Cars;Quebec Home Shopping Network;43 rue St. Laurent;Montreal;Canada;Fresnisre;Jean;Medium
10181;21; $156,48 ;5; $3.286,08 ;12/11/2018;Shipped;Classic Cars;Herkku Gifts;Drammen 121, PR 744 Sentrum;Bergen;Norway;Oeztan;Veysel;Medium
10192;47; $157,90 ;10; $7.421,30 ;20/11/2018;Shipped;Classic Cars;Online Diecast Creations Co.;2304 Long Airport Avenue;Nashua;USA;Young;Valarie;Large
10204;38; $169,28 ;16; $6.432,64 ;02/12/2018;Shipped;Classic Cars;Muscle Machine Inc;4092 Furth Circle;NYC;USA;Young;Jeff;Medium
10212;41; $118,07 ;9; $4.840,87 ;16/01/2019;Shipped;Classic Cars;Euro Shopping Channel;C/ Moralzarzal, 86;Madrid;Spain;Freyre;Diego;Medium
10226;24; $162,17 ;7; $3.892,08 ;26/02/2019;Shipped;Classic Cars;Collectable Mini Designs Co.;361 Furth Circle;San Diego;USA;Thompson;Valarie;Medium
10240;37; $149,36 ;2; $5.526,32 ;13/04/2019;Shipped;Classic Cars;Osaka Souveniers Co.;Dojima Avanza 4F, 1-6-20 Dojima, Kita-ku;Osaka;Japan;Kentary;Mory;Medium
10253;33; $135,14 ;4; $4.459,62 ;01/06/2019;Cancelled;Classic Cars;UK Collectables, Ltd.;Berkeley Gardens 12  Brewery;Liverpool;UK;Devon;Elizabeth;Medium
10266;49; $126,60 ;5; $6.203,40 ;06/07/2019;Shipped;Classic Cars;L'ordine Souveniers;Strada Provinciale 124;Reggio Emilia;Italy;Moroni;Maurizio;Medium
10278;29; $129,45 ;5; $3.754,05 ;06/08/2019;Shipped;Classic Cars;Signal Gift Stores;8489 Strong St.;Las Vegas;USA;King;Sue;Medium
10287;24; $146,52 ;3; $3.516,48 ;30/08/2019;Shipped;Classic Cars;Vida Sport, Ltd;Grenzacherweg 237;Gensve;Switzerland;Holz;Michael;Medium
10301;47; $159,32 ;7; $7.488,04 ;05/10/2018;Shipped;Classic Cars;Norway Gifts By Mail, Co.;Drammensveien 126 A, PB 744 Sentrum;Oslo;Norway;Klaeboe;Jan;Large
10310;24; $143,67 ;1; $3.448,08 ;16/10/2019;Shipped;Classic Cars;Toms Spezialitten, Ltd;Mehrheimerstr. 369;Koln;Germany;Pfalzheim;Henriette;Medium
10321;25; $149,36 ;9; $3.734,00 ;04/11/2019;Shipped;Classic Cars;FunGiftIdeas.com;1785 First Street;New Bedford;USA;Benitez;Violeta;Medium
10331;30; $32,47 ;8; $974,10 ;17/11/2019;Shipped;Classic Cars;Motor Mint Distributors Inc.;11328 Douglas Av.;Philadelphia;USA;Hernandez;Rosa;Small
10342;22; $143,67 ;3; $3.160,74 ;24/11/2019;Shipped;Classic Cars;Australian Collectors, Co.;636 St Kilda Road;Melbourne;Australia;Ferguson;Peter;Medium
10356;27; $64,69 ;2; $1.746,63 ;09/12/2019;Shipped;Classic Cars;Lyon Souveniers;27 rue du Colonel Pierre Avia;Paris;France;Da Cunha;Daniel;Small
10366;34; $123,76 ;3; $4.207,84 ;10/01/2020;Shipped;Classic Cars;Royale Belge;Boulevard Tirou, 255;Charleroi;Belgium;Cartrain;Pascale;Medium
10377;36; $120,91 ;6; $4.352,76 ;09/02/2020;Shipped;Classic Cars;Toys of Finland, Co.;Keskuskatu 45;Helsinki;Finland;Karttunen;Matti;Medium
10390;34; $43,05 ;15; $1.463,70 ;04/03/2020;Shipped;Classic Cars;Mini Gifts Distributors Ltd.;5677 Strong St.;San Rafael;USA;Nelson;Valarie;Small
10406;48; $149,36 ;2; $7.169,28 ;15/04/2020;Disputed;Classic Cars;Danish Wholesale Imports;Vinb'ltet 34;Kobenhavn;Denmark;Petersen;Jytte;Large
10419;34; $135,14 ;4; $4.594,76 ;17/05/2020;Shipped;Classic Cars;Salzburg Collectables;Geislweg 14;Salzburg;Austria;Pipps;Georg;Medium
10104;24; $144,08 ;8; $3.457,92 ;31/01/2018;Shipped;Classic Cars;Euro Shopping Channel;C/ Moralzarzal, 86;Madrid;Spain;Freyre;Diego;Medium
10115;46; $160,46 ;4; $7.381,16 ;04/04/2018;Shipped;Classic Cars;Classic Legends Inc.;5905 Pompton St.;NYC;USA;Hernandez;Maria;Large
10127;45; $158,82 ;10; $7.146,90 ;03/06/2018;Shipped;Classic Cars;Muscle Machine Inc;4092 Furth Circle;NYC;USA;Young;Jeff;Large
10141;39; $152,27 ;4; $5.938,53 ;01/08/2018;Shipped;Classic Cars;Suominen Souveniers;Software Engineering Center, SEC Oy;Espoo;Finland;Suominen;Kalle;Medium
10151;43; $165,37 ;2; $7.110,91 ;21/09/2018;Shipped;Classic Cars;Oulu Toy Supplies, Inc.;Torikatu 38;Oulu;Finland;Koskitalo;Pirkko;Large
10165;29; $173,55 ;11; $5.032,95 ;22/10/2018;Shipped;Classic Cars;Dragon Souveniers, Ltd.;Bronz Sok., Bronz Apt. 3/6 Tesvikiye;Singapore;Singapore;Natividad;Eric;Medium
10176;20; $183,38 ;10; $3.667,60 ;06/11/2018;Shipped;Classic Cars;L'ordine Souveniers;Strada Provinciale 124;Reggio Emilia;Italy;Moroni;Maurizio;Medium
10184;46; $160,46 ;5; $7.381,16 ;14/11/2018;Shipped;Classic Cars;Iberia Gift Imports, Corp.;C/ Romero, 33;Sevilla;Spain;Roel;Jose Pedro;Large
10195;27; $189,93 ;5; $5.128,11 ;25/11/2018;Shipped;Classic Cars;Mini Classics;3758 North Pendale Street;White Plains;USA;Frick;Steve;Medium
10207;44; $160,46 ;6; $7.060,24 ;09/12/2018;Shipped;Classic Cars;Diecast Collectables;6251 Ingle Ln.;Boston;USA;Franco;Valarie;Large
10219;43; $196,48 ;1; $8.448,64 ;10/02/2019;Shipped;Classic Cars;Signal Collectibles Ltd.;2793 Furth Circle;Brisbane;USA;Taylor;Sue;Large
10230;49; $148,99 ;8; $7.300,51 ;15/03/2019;Shipped;Classic Cars;Blauer See Auto, Co.;Lyonerstr. 34;Frankfurt;Germany;Keitel;Roland;Large
10246;40; $163,73 ;4; $6.549,20 ;05/05/2019;Shipped;Classic Cars;Euro Shopping Channel;C/ Moralzarzal, 86;Madrid;Spain;Freyre;Diego;Medium
10259;30; $189,93 ;3; $5.697,90 ;15/06/2019;Shipped;Classic Cars;Handji Gifts& Co;Village Close - 106 Linden Road Sandown;Singapore;Singapore;Victorino;Wendy;Medium
10271;50; $183,38 ;4; $9.169,00 ;20/07/2019;Shipped;Classic Cars;Mini Gifts Distributors Ltd.;5677 Strong St.;San Rafael;USA;Nelson;Valarie;Large
10282;23; $140,81 ;13; $3.238,63 ;20/08/2019;Shipped;Classic Cars;Mini Gifts Distributors Ltd.;5677 Strong St.;San Rafael;USA;Nelson;Valarie;Medium
10292;26; $175,19 ;7; $4.554,94 ;08/09/2019;Shipped;Classic Cars;Land of Toys Inc.;897 Long Airport Avenue;NYC;USA;Yu;Kwai;Medium
10305;27; $145,72 ;4; $3.934,44 ;13/10/2019;Shipped;Classic Cars;Marta's Replicas Co.;39323 Spinnaker Dr.;Cambridge;USA;Hernandez;Marta;Medium
10314;42; $137,53 ;13; $5.776,26 ;22/10/2019;Shipped;Classic Cars;Heintze Collectables;Smagsloget 45;Aaarhus;Denmark;Ibsen;Palle;Medium
10324;47; $153,35 ;8; $7.207,45 ;05/11/2019;Shipped;Classic Cars;Vitachrome Inc.;2678 Kingston Rd.;NYC;USA;Frick;Michael;Large
10336;49; $152,26 ;6; $7.460,74 ;20/11/2019;Shipped;Classic Cars;La Corne D'abondance, Co.;265, boulevard Charonne;Paris;France;Bertrand;Marie;Large
10349;38; $176,83 ;8; $6.719,54 ;01/12/2019;Shipped;Classic Cars;Muscle Machine Inc;4092 Furth Circle;NYC;USA;Young;Jeff;Medium
10358;20; $121,40 ;10; $2.428,00 ;10/12/2019;Shipped;Classic Cars;Euro Shopping Channel;C/ Moralzarzal, 86;Madrid;Spain;Freyre;Diego;Small
10371;25; $104,09 ;7; $2.602,25 ;23/01/2020;Shipped;Classic Cars;Mini Gifts Distributors Ltd.;5677 Strong St.;San Rafael;USA;Nelson;Valarie;Small
10382;25; $88,00 ;5; $2.200,00 ;17/02/2020;Shipped;Classic Cars;Mini Gifts Distributors Ltd.;5677 Strong St.;San Rafael;USA;Nelson;Valarie;Small
10412;41; $163,73 ;4; $6.712,93 ;03/05/2020;Shipped;Classic Cars;Euro Shopping Channel;C/ Moralzarzal, 86;Madrid;Spain;Freyre;Diego;Medium
10425;28; $189,93 ;3; $5.318,04 ;31/05/2020;In Process;Classic Cars;La Rochelle Gifts;67, rue des Cinquante Otages;Nantes;France;Labrune;Janine;Medium
10100;50; $67,80 ;2; $3.390,00 ;06/01/2018;Shipped;Vintage Cars;Online Diecast Creations Co.;2304 Long Airport Avenue;Nashua;USA;Young;Valarie;Medium
10110;32; $50,25 ;6; $1.608,00 ;18/03/2018;Shipped;Vintage Cars;AV Stores, Co.;Fauntleroy Circus;Manchester;UK;Ashworth;Victoria;Small
10124;42; $53,88 ;5; $2.262,96 ;21/05/2018;Shipped;Vintage Cars;Signal Gift Stores;8489 Strong St.;Las Vegas;USA;King;Sue;Small
10149;24; $62,36 ;10; $1.496,64 ;12/09/2018;Shipped;Vintage Cars;Signal Collectibles Ltd.;2793 Furth Circle;Brisbane;USA;Taylor;Sue;Small
10173;26; $57,51 ;12; $1.495,26 ;05/11/2018;Shipped;Vintage Cars;Rovelli Gifts;Via Ludovico il Moro 22;Bergamo;Italy;Rovelli;Giovanni;Small
10182;38; $61,15 ;9; $2.323,70 ;12/11/2018;Shipped;Vintage Cars;Mini Gifts Distributors Ltd.;5677 Strong St.;San Rafael;USA;Nelson;Valarie;Small
10193;42; $59,33 ;13; $2.491,86 ;21/11/2018;Shipped;Vintage Cars;Australian Collectables, Ltd;7 Allen Street;Glen Waverly;Australia;Connery;Sean;Small
10204;23; $71,44 ;3; $1.643,12 ;02/12/2018;Shipped;Vintage Cars;Muscle Machine Inc;4092 Furth Circle;NYC;USA;Young;Jeff;Small
10214;21; $62,96 ;6; $1.322,16 ;26/01/2019;Shipped;Vintage Cars;Corrida Auto Replicas, Ltd;C/ Araquil, 67;Madrid;Spain;Sommer;Mart¡n;Small
10227;28; $50,85 ;9; $1.423,80 ;02/03/2019;Shipped;Vintage Cars;Saveley & Henriot, Co.;2, rue du Commerce;Lyon;France;Saveley;Mary;Small
10241;33; $72,65 ;1; $2.397,45 ;13/04/2019;Shipped;Vintage Cars;Mini Caravy;24, place Kluber;Strasbourg;France;Citeaux;Frederique;Small
10280;25; $62,96 ;15; $1.574,00 ;17/08/2019;Shipped;Vintage Cars;Amica Models & Co.;Via Monte Bianco 34;Torino;Italy;Accorti;Paolo;Small
10288;28; $61,75 ;4; $1.729,00 ;01/09/2019;Shipped;Vintage Cars;Handji Gifts& Co;Village Close - 106 Linden Road Sandown;Singapore;Singapore;Victorino;Wendy;Small
10303;46; $49,04 ;2; $2.255,84 ;06/10/2019;Shipped;Vintage Cars;Iberia Gift Imports, Corp.;C/ Romero, 33;Sevilla;Spain;Roel;Jose Pedro;Small
10312;30; $61,15 ;16; $1.834,50 ;21/10/2019;Shipped;Vintage Cars;Mini Gifts Distributors Ltd.;5677 Strong St.;San Rafael;USA;Nelson;Valarie;Small
10332;38; $84,25 ;9; $3.201,50 ;17/11/2019;Shipped;Vintage Cars;AV Stores, Co.;Fauntleroy Circus;Manchester;UK;Ashworth;Victoria;Medium
10344;40; $56,91 ;2; $2.276,40 ;25/11/2019;Shipped;Vintage Cars;Marseille Mini Autos;12, rue des Bouchers;Marseille;France;Lebihan;Laurence;Small
10367;45; $197,44 ;4; $8.884,80 ;12/01/2020;Resolved;Vintage Cars;Toys4GrownUps.com;78934 Hillside Dr.;Pasadena;USA;Young;Julie;Large
10379;27; $49,30 ;1; $1.331,10 ;10/02/2020;Shipped;Vintage Cars;Euro Shopping Channel;C/ Moralzarzal, 86;Madrid;Spain;Freyre;Diego;Small
10407;42; $72,65 ;1; $3.051,30 ;22/04/2020;On Hold;Vintage Cars;The Sharp Gifts Warehouse;3086 Ingle Ln.;San Jose;USA;Frick;Sue;Medium
10420;36; $63,57 ;4; $2.288,52 ;29/05/2020;In Process;Vintage Cars;Souveniers And Things Co.;Monitor Money Building, 815 Pacific Hwy;Chatswood;Australia;Huxley;Adrian;Small
10104;29; $130,09 ;12; $3.772,61 ;31/01/2018;Shipped;Trucks and Buses;Euro Shopping Channel;C/ Moralzarzal, 86;Madrid;Spain;Freyre;Diego;Medium
10114;39; $106,78 ;3; $4.164,42 ;01/04/2018;Shipped;Trucks and Buses;La Corne D'abondance, Co.;265, boulevard Charonne;Paris;France;Bertrand;Marie;Medium
10127;45; $139,91 ;14; $6.295,95 ;03/06/2018;Shipped;Trucks and Buses;Muscle Machine Inc;4092 Furth Circle;NYC;USA;Young;Jeff;Medium
10141;47; $133,78 ;8; $6.287,66 ;01/08/2018;Shipped;Trucks and Buses;Suominen Souveniers;Software Engineering Center, SEC Oy;Espoo;Finland;Suominen;Kalle;Medium
10151;49; $110,46 ;6; $5.412,54 ;21/09/2018;Shipped;Trucks and Buses;Oulu Toy Supplies, Inc.;Torikatu 38;Oulu;Finland;Koskitalo;Pirkko;Medium
10165;46; $130,09 ;15; $5.984,14 ;22/10/2018;Shipped;Trucks and Buses;Dragon Souveniers, Ltd.;Bronz Sok., Bronz Apt. 3/6 Tesvikiye;Singapore;Singapore;Natividad;Eric;Medium
10175;48; $122,73 ;4; $5.891,04 ;06/11/2018;Shipped;Trucks and Buses;Stylish Desk Decors, Co.;35 King George;London;UK;Brown;Ann;Medium
10184;46; $130,09 ;9; $5.984,14 ;14/11/2018;Shipped;Trucks and Buses;Iberia Gift Imports, Corp.;C/ Romero, 33;Sevilla;Spain;Roel;Jose Pedro;Medium
10195;35; $103,09 ;9; $3.608,15 ;25/11/2018;Shipped;Trucks and Buses;Mini Classics;3758 North Pendale Street;White Plains;USA;Frick;Steve;Medium
10207;43; $133,78 ;10; $5.752,54 ;09/12/2018;Shipped;Trucks and Buses;Diecast Collectables;6251 Ingle Ln.;Boston;USA;Franco;Valarie;Medium
10229;26; $144,82 ;4; $3.765,32 ;11/03/2019;Shipped;Trucks and Buses;Mini Gifts Distributors Ltd.;5677 Strong St.;San Rafael;USA;Nelson;Valarie;Medium
10246;22; $98,18 ;8; $2.159,96 ;05/05/2019;Shipped;Trucks and Buses;Euro Shopping Channel;C/ Moralzarzal, 86;Madrid;Spain;Freyre;Diego;Small
10259;34; $99,41 ;7; $3.379,94 ;15/06/2019;Shipped;Trucks and Buses;Handji Gifts& Co;Village Close - 106 Linden Road Sandown;Singapore;Singapore;Victorino;Wendy;Medium
10271;50; $101,87 ;8; $5.093,50 ;20/07/2019;Shipped;Trucks and Buses;Mini Gifts Distributors Ltd.;5677 Strong St.;San Rafael;USA;Nelson;Valarie;Medium
10281;48; $120,28 ;4; $5.773,44 ;19/08/2019;Shipped;Trucks and Buses;Diecast Classics Inc.;7586 Pompton St.;Allentown;USA;Yu;Kyung;Medium
10292;41; $110,46 ;11; $4.528,86 ;08/09/2019;Shipped;Trucks and Buses;Land of Toys Inc.;897 Long Airport Avenue;NYC;USA;Yu;Kwai;Medium
10305;36; $133,78 ;8; $4.816,08 ;13/10/2019;Shipped;Trucks and Buses;Marta's Replicas Co.;39323 Spinnaker Dr.;Cambridge;USA;Hernandez;Marta;Medium
10313;29; $117,82 ;2; $3.416,78 ;22/10/2019;Shipped;Trucks and Buses;Canadian Gift Exchange Network;1900 Oak St.;Vancouver;Canada;Tannamuri;Yoshi;Medium
10324;33; $37,48 ;10; $1.236,84 ;05/11/2019;Shipped;Trucks and Buses;Vitachrome Inc.;2678 Kingston Rd.;NYC;USA;Frick;Michael;Small
10334;46; $126,41 ;6; $5.814,86 ;19/11/2019;On Hold;Trucks and Buses;Volvo Model Replicas, Co;Berguvsvgen  8;Lule;Sweden;Berglund;Christina;Medium
10349;38; $137,46 ;7; $5.223,48 ;01/12/2019;Shipped;Trucks and Buses;Muscle Machine Inc;4092 Furth Circle;NYC;USA;Young;Jeff;Medium
10358;20; $36,42 ;11; $728,40 ;10/12/2019;Shipped;Trucks and Buses;Euro Shopping Channel;C/ Moralzarzal, 86;Madrid;Spain;Freyre;Diego;Small
10370;22; $179,50 ;5; $3.949,00 ;20/01/2020;Shipped;Trucks and Buses;Anna's Decorations, Ltd;201 Miller Street;North Sydney;Australia;O'Hara;Anna;Medium
10383;27; $142,37 ;11; $3.843,99 ;22/02/2020;Shipped;Trucks and Buses;Euro Shopping Channel;C/ Moralzarzal, 86;Madrid;Spain;Freyre;Diego;Medium
10412;56; $98,18 ;8; $5.498,08 ;03/05/2020;Shipped;Trucks and Buses;Euro Shopping Channel;C/ Moralzarzal, 86;Madrid;Spain;Freyre;Diego;Medium
10425;38; $99,41 ;7; $3.777,58 ;31/05/2020;In Process;Trucks and Buses;La Rochelle Gifts;67, rue des Cinquante Otages;Nantes;France;Labrune;Janine;Medium
10101;25; $151,28 ;4; $3.782,00 ;09/01/2018;Shipped;Vintage Cars;Blauer See Auto, Co.;Lyonerstr. 34;Frankfurt;Germany;Keitel;Roland;Medium
10110;33; $116,96 ;4; $3.859,68 ;18/03/2018;Shipped;Vintage Cars;AV Stores, Co.;Fauntleroy Circus;Manchester;UK;Ashworth;Victoria;Medium
10124;42; $105,52 ;3; $4.431,84 ;21/05/2018;Shipped;Vintage Cars;Signal Gift Stores;8489 Strong St.;Las Vegas;USA;King;Sue;Medium
10149;33; $150,01 ;8; $4.950,33 ;12/09/2018;Shipped;Vintage Cars;Signal Collectibles Ltd.;2793 Furth Circle;Brisbane;USA;Taylor;Sue;Medium
10173;31; $144,93 ;10; $4.492,83 ;05/11/2018;Shipped;Vintage Cars;Rovelli Gifts;Via Ludovico il Moro 22;Bergamo;Italy;Rovelli;Giovanni;Medium
10182;20; $110,60 ;7; $2.212,00 ;12/11/2018;Shipped;Vintage Cars;Mini Gifts Distributors Ltd.;5677 Strong St.;San Rafael;USA;Nelson;Valarie;Small
10193;44; $105,52 ;11; $4.642,88 ;21/11/2018;Shipped;Vintage Cars;Australian Collectables, Ltd;7 Allen Street;Glen Waverly;Australia;Connery;Sean;Medium
10204;26; $123,32 ;1; $3.206,32 ;02/12/2018;Shipped;Vintage Cars;Muscle Machine Inc;4092 Furth Circle;NYC;USA;Young;Jeff;Medium
10214;27; $133,49 ;4; $3.604,23 ;26/01/2019;Shipped;Vintage Cars;Corrida Auto Replicas, Ltd;C/ Araquil, 67;Madrid;Spain;Sommer;Mart¡n;Medium
10227;46; $152,56 ;7; $7.017,76 ;02/03/2019;Shipped;Vintage Cars;Saveley & Henriot, Co.;2, rue du Commerce;Lyon;France;Saveley;Mary;Large
10243;47; $130,94 ;2; $6.154,18 ;26/04/2019;Shipped;Vintage Cars;Diecast Collectables;6251 Ingle Ln.;Boston;USA;Franco;Valarie;Medium
10280;37; $128,40 ;13; $4.750,80 ;17/08/2019;Shipped;Vintage Cars;Amica Models & Co.;Via Monte Bianco 34;Torino;Italy;Accorti;Paolo;Medium
10288;31; $123,32 ;2; $3.822,92 ;01/09/2019;Shipped;Vintage Cars;Handji Gifts& Co;Village Close - 106 Linden Road Sandown;Singapore;Singapore;Victorino;Wendy;Medium
10304;24; $101,70 ;17; $2.440,80 ;11/10/2019;Shipped;Vintage Cars;Auto Assoc. & Cie.;67, avenue de l'Europe;Versailles;France;Tonini;Daniel;Small
10312;31; $152,56 ;14; $4.729,36 ;21/10/2019;Shipped;Vintage Cars;Mini Gifts Distributors Ltd.;5677 Strong St.;San Rafael;USA;Nelson;Valarie;Medium
10322;50; $250,73 ;6; $12.536,50 ;04/11/2019;Shipped;Vintage Cars;Online Diecast Creations Co.;2304 Long Airport Avenue;Nashua;USA;Young;Valarie;Large
10332;35; $64,69 ;8; $2.264,15 ;17/11/2019;Shipped;Vintage Cars;AV Stores, Co.;Fauntleroy Circus;Manchester;UK;Ashworth;Victoria;Small
10344;30; $130,94 ;3; $3.928,20 ;25/11/2019;Shipped;Vintage Cars;Marseille Mini Autos;12, rue des Bouchers;Marseille;France;Lebihan;Laurence;Medium
10356;29; $125,18 ;3; $3.630,22 ;09/12/2019;Shipped;Vintage Cars;Lyon Souveniers;27 rue du Colonel Pierre Avia;Paris;France;Da Cunha;Daniel;Medium
10367;27; $155,41 ;5; $4.196,07 ;12/01/2020;Resolved;Vintage Cars;Toys4GrownUps.com;78934 Hillside Dr.;Pasadena;USA;Young;Julie;Medium
10380;40; $123,29 ;10; $4.931,60 ;16/02/2020;Shipped;Vintage Cars;Euro Shopping Channel;C/ Moralzarzal, 86;Madrid;Spain;Freyre;Diego;Medium
10390;31; $98,99 ;16; $3.068,69 ;04/03/2020;Shipped;Vintage Cars;Mini Gifts Distributors Ltd.;5677 Strong St.;San Rafael;USA;Nelson;Valarie;Medium
10409;6; $130,94 ;2; $785,64 ;23/04/2020;Shipped;Vintage Cars;Handji Gifts& Co;Village Close - 106 Linden Road Sandown;Singapore;Singapore;Victorino;Wendy;Small
